caldt,spindx
3/2/2014,1741.89
4/2/2014,1755.2
5/2/2014,1751.64
6/2/2014,1773.43
7/2/2014,1797.02
10/2/2014,1799.84
11/2/2014,1819.75
12/2/2014,1819.26
13/02/2014,1829.83
14/02/2014,1838.63
18/02/2014,1840.76
19/02/2014,1828.75
20/02/2014,1839.78
21/02/2014,1836.25
24/02/2014,1847.61
25/02/2014,1845.12
26/02/2014,1845.16
27/02/2014,1854.29
28/02/2014,1859.45
3/3/2014,1845.73
4/3/2014,1873.91
5/3/2014,1873.81
6/3/2014,1877.03
7/3/2014,1878.04
10/3/2014,1877.17
11/3/2014,1867.63
12/3/2014,1868.2
13/03/2014,1846.34
14/03/2014,1841.13
17/03/2014,1858.83
18/03/2014,1872.25
19/03/2014,1860.77
20/03/2014,1872.01
21/03/2014,1866.52
24/03/2014,1857.44
25/03/2014,1865.62
26/03/2014,1852.56
27/03/2014,1849.04
28/03/2014,1857.62
31/03/2014,1872.34
1/4/2014,1885.52
2/4/2014,1890.9
3/4/2014,1888.77
4/4/2014,1865.09
7/4/2014,1845.04
8/4/2014,1851.96
9/4/2014,1872.18
10/4/2014,1833.08
11/4/2014,1815.69
14/04/2014,1830.61
15/04/2014,1842.98
16/04/2014,1862.31
17/04/2014,1864.85
21/04/2014,1871.89
22/04/2014,1879.55
23/04/2014,1875.39
24/04/2014,1878.61
25/04/2014,1863.4
28/04/2014,1869.43
29/04/2014,1878.33
30/04/2014,1883.95
1/5/2014,1883.68
2/5/2014,1881.14
5/5/2014,1884.66
6/5/2014,1867.72
7/5/2014,1878.21
8/5/2014,1875.63
9/5/2014,1878.48
12/5/2014,1896.65
13/05/2014,1897.45
14/05/2014,1888.53
15/05/2014,1870.85
16/05/2014,1877.86
19/05/2014,1885.08
20/05/2014,1872.83
21/05/2014,1888.03
22/05/2014,1892.49
23/05/2014,1900.53
27/05/2014,1911.91
28/05/2014,1909.78
29/05/2014,1920.03
30/05/2014,1923.57
2/6/2014,1924.97
3/6/2014,1924.24
4/6/2014,1927.88
5/6/2014,1940.46
6/6/2014,1949.44
9/6/2014,1951.27
10/6/2014,1950.79
11/6/2014,1943.89
12/6/2014,1930.11
13/06/2014,1936.16
16/06/2014,1937.78
17/06/2014,1941.99
18/06/2014,1956.98
19/06/2014,1959.48
20/06/2014,1962.87
23/06/2014,1962.61
24/06/2014,1949.98
25/06/2014,1959.53
26/06/2014,1957.22
27/06/2014,1960.96
30/06/2014,1960.23
1/7/2014,1973.32
2/7/2014,1974.62
3/7/2014,1985.44
7/7/2014,1977.65
8/7/2014,1963.71
9/7/2014,1972.83
10/7/2014,1964.68
11/7/2014,1967.57
14/07/2014,1977.1
15/07/2014,1973.28
16/07/2014,1981.57
17/07/2014,1958.12
18/07/2014,1978.22
21/07/2014,1973.63
22/07/2014,1983.53
23/07/2014,1987.01
24/07/2014,1987.98
25/07/2014,1978.34
28/07/2014,1978.91
29/07/2014,1969.95
30/07/2014,1970.07
31/07/2014,1930.67
1/8/2014,1925.15
4/8/2014,1938.99
5/8/2014,1920.21
6/8/2014,1920.24
7/8/2014,1909.57
8/8/2014,1931.59
11/8/2014,1936.92
12/8/2014,1933.75
13/08/2014,1946.72
14/08/2014,1955.18
15/08/2014,1955.06
18/08/2014,1971.74
19/08/2014,1981.6
20/08/2014,1986.51
21/08/2014,1992.37
22/08/2014,1988.4
25/08/2014,1997.92
26/08/2014,2000.02
27/08/2014,2000.12
28/08/2014,1996.74
29/08/2014,2003.37
2/9/2014,2002.28
3/9/2014,2000.72
4/9/2014,1997.65
5/9/2014,2007.71
8/9/2014,2001.54
9/9/2014,1988.44
10/9/2014,1995.69
11/9/2014,1997.45
12/9/2014,1985.54
15/09/2014,1984.13
16/09/2014,1998.98
17/09/2014,2001.57
18/09/2014,2011.36
19/09/2014,2010.4
22/09/2014,1994.29
23/09/2014,1982.77
24/09/2014,1998.3
25/09/2014,1965.99
26/09/2014,1982.85
29/09/2014,1977.8
30/09/2014,1972.29
1/10/2014,1946.16
2/10/2014,1946.17
3/10/2014,1967.9
6/10/2014,1964.82
7/10/2014,1935.1
8/10/2014,1968.89
9/10/2014,1928.21
10/10/2014,1906.13
13/10/2014,1874.74
14/10/2014,1877.7
15/10/2014,1862.49
16/10/2014,1862.76
17/10/2014,1886.76
20/10/2014,1904.01
21/10/2014,1941.28
22/10/2014,1927.11
23/10/2014,1950.82
24/10/2014,1964.58
27/10/2014,1961.63
28/10/2014,1985.05
29/10/2014,1982.3
30/10/2014,1994.65
31/10/2014,2018.05
3/11/2014,2017.81
4/11/2014,2012.1
5/11/2014,2023.57
6/11/2014,2031.21
7/11/2014,2031.92
10/11/2014,2038.26
11/11/2014,2039.68
12/11/2014,2038.25
13/11/2014,2039.33
14/11/2014,2039.82
17/11/2014,2041.32
18/11/2014,2051.8
19/11/2014,2048.72
20/11/2014,2052.75
21/11/2014,2063.5
24/11/2014,2069.41
25/11/2014,2067.03
26/11/2014,2072.83
28/11/2014,2067.56
1/12/2014,2053.44
2/12/2014,2066.55
3/12/2014,2074.33
4/12/2014,2071.92
5/12/2014,2075.37
8/12/2014,2060.31
9/12/2014,2059.82
10/12/2014,2026.14
11/12/2014,2035.33
12/12/2014,2002.33
15/12/2014,1989.63
16/12/2014,1972.74
17/12/2014,2012.89
18/12/2014,2061.23
19/12/2014,2070.65
22/12/2014,2078.54
23/12/2014,2082.17
24/12/2014,2081.88
26/12/2014,2088.77
29/12/2014,2090.57
30/12/2014,2080.35
31/12/2014,2058.9
2/1/2015,2058.2
5/1/2015,2020.58
6/1/2015,2002.61
7/1/2015,2025.9
8/1/2015,2062.14
9/1/2015,2044.81
12/1/2015,2028.26
13/01/2015,2023.03
14/01/2015,2011.27
15/01/2015,1992.67
16/01/2015,2019.42
20/01/2015,2022.55
21/01/2015,2032.12
22/01/2015,2063.15
23/01/2015,2051.82
26/01/2015,2057.09
27/01/2015,2029.55
28/01/2015,2002.16
29/01/2015,2021.25
30/01/2015,1994.99
2/2/2015,2020.85
3/2/2015,2050.03
4/2/2015,2041.51
5/2/2015,2062.52
6/2/2015,2055.47
9/2/2015,2046.74
10/2/2015,2068.59
11/2/2015,2068.53
12/2/2015,2088.48
13/02/2015,2096.99
17/02/2015,2100.34
18/02/2015,2099.68
19/02/2015,2097.45
20/02/2015,2110.3
23/02/2015,2109.66
24/02/2015,2115.48
25/02/2015,2113.86
26/02/2015,2110.74
27/02/2015,2104.5
2/3/2015,2117.39
3/3/2015,2107.78
4/3/2015,2098.53
5/3/2015,2101.04
6/3/2015,2071.26
9/3/2015,2079.43
10/3/2015,2044.16
11/3/2015,2040.24
12/3/2015,2065.95
13/03/2015,2053.4
16/03/2015,2081.19
17/03/2015,2074.28
18/03/2015,2099.5
19/03/2015,2089.27
20/03/2015,2108.1
23/03/2015,2104.42
24/03/2015,2091.5
25/03/2015,2061.05
26/03/2015,2056.15
27/03/2015,2061.02
30/03/2015,2086.24
31/03/2015,2067.89
1/4/2015,2059.69
2/4/2015,2066.96
6/4/2015,2080.62
7/4/2015,2076.33
8/4/2015,2081.9
9/4/2015,2091.18
10/4/2015,2102.06
13/04/2015,2092.43
14/04/2015,2095.84
15/04/2015,2106.63
16/04/2015,2104.99
17/04/2015,2081.18
20/04/2015,2100.4
21/04/2015,2097.29
22/04/2015,2107.96
23/04/2015,2112.93
24/04/2015,2117.69
27/04/2015,2108.92
28/04/2015,2114.76
29/04/2015,2106.85
30/04/2015,2085.51
1/5/2015,2108.29
4/5/2015,2114.49
5/5/2015,2089.46
6/5/2015,2080.15
7/5/2015,2088
8/5/2015,2116.1
11/5/2015,2105.33
12/5/2015,2099.12
13/05/2015,2098.48
14/05/2015,2121.1
15/05/2015,2122.73
18/05/2015,2129.2
19/05/2015,2127.83
20/05/2015,2125.85
21/05/2015,2130.82
22/05/2015,2126.06
26/05/2015,2104.2
27/05/2015,2123.48
28/05/2015,2120.79
29/05/2015,2107.39
1/6/2015,2111.73
2/6/2015,2109.6
3/6/2015,2114.07
4/6/2015,2095.84
5/6/2015,2092.83
8/6/2015,2079.28
9/6/2015,2080.15
10/6/2015,2105.2
11/6/2015,2108.86
12/6/2015,2094.11
15/06/2015,2084.43
16/06/2015,2096.29
17/06/2015,2100.44
18/06/2015,2121.24
19/06/2015,2109.99
22/06/2015,2122.85
23/06/2015,2124.2
24/06/2015,2108.58
25/06/2015,2102.31
26/06/2015,2101.49
29/06/2015,2057.64
30/06/2015,2063.11
1/7/2015,2077.42
2/7/2015,2076.78
6/7/2015,2068.76
7/7/2015,2081.34
8/7/2015,2046.68
9/7/2015,2051.31
10/7/2015,2076.62
13/07/2015,2099.6
14/07/2015,2108.95
15/07/2015,2107.4
16/07/2015,2124.29
17/07/2015,2126.64
20/07/2015,2128.28
21/07/2015,2119.21
22/07/2015,2114.15
23/07/2015,2102.15
24/07/2015,2079.65
27/07/2015,2067.64
28/07/2015,2093.25
29/07/2015,2108.57
30/07/2015,2108.63
31/07/2015,2103.84
3/8/2015,2098.04
4/8/2015,2093.32
5/8/2015,2099.84
6/8/2015,2083.56
7/8/2015,2077.57
10/8/2015,2104.18
11/8/2015,2084.07
12/8/2015,2086.05
13/08/2015,2083.39
14/08/2015,2091.54
17/08/2015,2102.44
18/08/2015,2096.92
19/08/2015,2079.61
20/08/2015,2035.73
21/08/2015,1970.89
24/08/2015,1893.21
25/08/2015,1867.61
26/08/2015,1940.51
27/08/2015,1987.66
28/08/2015,1988.87
31/08/2015,1972.18
1/9/2015,1913.85
2/9/2015,1948.86
3/9/2015,1951.13
4/9/2015,1921.22
8/9/2015,1969.41
9/9/2015,1942.04
10/9/2015,1952.29
11/9/2015,1961.05
14/09/2015,1953.03
15/09/2015,1978.09
16/09/2015,1995.31
17/09/2015,1990.2
18/09/2015,1958.03
21/09/2015,1966.97
22/09/2015,1942.74
23/09/2015,1938.76
24/09/2015,1932.24
25/09/2015,1931.34
28/09/2015,1881.77
29/09/2015,1884.09
30/09/2015,1920.03
1/10/2015,1923.82
2/10/2015,1951.36
5/10/2015,1987.05
6/10/2015,1979.92
7/10/2015,1995.83
8/10/2015,2013.43
9/10/2015,2014.89
12/10/2015,2017.46
13/10/2015,2003.69
14/10/2015,1994.24
15/10/2015,2023.86
16/10/2015,2033.11
19/10/2015,2033.66
20/10/2015,2030.77
21/10/2015,2018.94
22/10/2015,2052.51
23/10/2015,2075.15
26/10/2015,2071.18
27/10/2015,2065.89
28/10/2015,2090.35
29/10/2015,2089.41
30/10/2015,2079.36
2/11/2015,2104.05
3/11/2015,2109.79
4/11/2015,2102.31
5/11/2015,2099.93
6/11/2015,2099.2
9/11/2015,2078.58
10/11/2015,2081.72
11/11/2015,2075
12/11/2015,2045.97
13/11/2015,2023.04
16/11/2015,2053.19
17/11/2015,2050.44
18/11/2015,2083.58
19/11/2015,2081.24
20/11/2015,2089.17
23/11/2015,2086.59
24/11/2015,2089.14
25/11/2015,2088.87
27/11/2015,2090.11
30/11/2015,2080.41
1/12/2015,2102.63
2/12/2015,2079.51
3/12/2015,2049.62
4/12/2015,2091.69
7/12/2015,2077.07
8/12/2015,2063.59
9/12/2015,2047.62
10/12/2015,2052.23
11/12/2015,2012.37
14/12/2015,2021.94
15/12/2015,2043.41
16/12/2015,2073.07
17/12/2015,2041.89
18/12/2015,2005.55
21/12/2015,2021.15
22/12/2015,2038.97
23/12/2015,2064.29
24/12/2015,2060.99
28/12/2015,2056.5
29/12/2015,2078.36
30/12/2015,2063.36
31/12/2015,2043.94
4/1/2016,2012.66
5/1/2016,2016.71
6/1/2016,1990.26
7/1/2016,1943.09
8/1/2016,1922.03
11/1/2016,1923.67
12/1/2016,1938.68
13/01/2016,1890.28
14/01/2016,1921.84
15/01/2016,1880.33
19/01/2016,1881.33
20/01/2016,1859.33
21/01/2016,1868.99
22/01/2016,1906.9
25/01/2016,1877.08
26/01/2016,1903.63
27/01/2016,1882.95
28/01/2016,1893.36
29/01/2016,1940.24
1/2/2016,1939.38
2/2/2016,1903.03
3/2/2016,1912.53
4/2/2016,1915.45
5/2/2016,1880.05
8/2/2016,1853.44
9/2/2016,1852.21
10/2/2016,1851.86
11/2/2016,1829.08
12/2/2016,1864.78
16/02/2016,1895.58
17/02/2016,1926.82
18/02/2016,1917.83
19/02/2016,1917.78
22/02/2016,1945.5
23/02/2016,1921.27
24/02/2016,1929.8
25/02/2016,1951.7
26/02/2016,1948.05
29/02/2016,1932.23
1/3/2016,1978.35
2/3/2016,1986.45
3/3/2016,1993.4
4/3/2016,1999.99
7/3/2016,2001.76
8/3/2016,1979.26
9/3/2016,1989.26
10/3/2016,1989.57
11/3/2016,2022.19
14/03/2016,2019.64
15/03/2016,2015.93
16/03/2016,2027.22
17/03/2016,2040.59
18/03/2016,2049.58
21/03/2016,2051.6
22/03/2016,2049.8
23/03/2016,2036.71
24/03/2016,2035.94
28/03/2016,2037.05
29/03/2016,2055.01
30/03/2016,2063.95
31/03/2016,2059.74
1/4/2016,2072.78
4/4/2016,2066.13
5/4/2016,2045.17
6/4/2016,2066.66
7/4/2016,2041.91
8/4/2016,2047.6
11/4/2016,2041.99
12/4/2016,2061.72
13/04/2016,2082.42
14/04/2016,2082.78
15/04/2016,2080.73
18/04/2016,2094.34
19/04/2016,2100.8
20/04/2016,2102.4
21/04/2016,2091.48
22/04/2016,2091.58
25/04/2016,2087.79
26/04/2016,2091.7
27/04/2016,2095.15
28/04/2016,2075.81
29/04/2016,2065.3
2/5/2016,2081.43
3/5/2016,2063.37
4/5/2016,2051.12
5/5/2016,2050.63
6/5/2016,2057.14
9/5/2016,2058.69
10/5/2016,2084.39
11/5/2016,2064.46
12/5/2016,2064.11
13/05/2016,2046.61
16/05/2016,2066.66
17/05/2016,2047.21
18/05/2016,2047.63
19/05/2016,2040.04
20/05/2016,2052.32
23/05/2016,2048.04
24/05/2016,2076.06
25/05/2016,2090.54
26/05/2016,2090.1
27/05/2016,2099.06
31/05/2016,2096.96
1/6/2016,2099.33
2/6/2016,2105.26
3/6/2016,2099.13
6/6/2016,2109.41
7/6/2016,2112.13
8/6/2016,2119.12
9/6/2016,2115.48
10/6/2016,2096.07
13/06/2016,2079.06
14/06/2016,2075.32
15/06/2016,2071.5
16/06/2016,2077.99
17/06/2016,2071.22
20/06/2016,2083.25
21/06/2016,2088.9
22/06/2016,2085.45
23/06/2016,2113.32
24/06/2016,2037.41
27/06/2016,2000.54
28/06/2016,2036.09
29/06/2016,2070.77
30/06/2016,2098.86
1/7/2016,2102.95
5/7/2016,2088.55
6/7/2016,2099.73
7/7/2016,2097.9
8/7/2016,2129.9
11/7/2016,2137.16
12/7/2016,2152.14
13/07/2016,2152.43
14/07/2016,2163.75
15/07/2016,2161.74
18/07/2016,2166.89
19/07/2016,2163.78
20/07/2016,2173.02
21/07/2016,2165.17
22/07/2016,2175.03
25/07/2016,2168.48
26/07/2016,2169.18
27/07/2016,2166.58
28/07/2016,2170.06
29/07/2016,2173.6
1/8/2016,2170.84
2/8/2016,2157.03
3/8/2016,2163.79
4/8/2016,2164.25
5/8/2016,2182.87
8/8/2016,2180.89
9/8/2016,2181.74
10/8/2016,2175.49
11/8/2016,2185.79
12/8/2016,2184.05
15/08/2016,2190.15
16/08/2016,2178.15
17/08/2016,2182.22
18/08/2016,2187.02
19/08/2016,2183.87
22/08/2016,2182.64
23/08/2016,2186.9
24/08/2016,2175.44
25/08/2016,2172.47
26/08/2016,2169.04
29/08/2016,2180.38
30/08/2016,2176.12
31/08/2016,2170.95
1/9/2016,2170.86
2/9/2016,2179.98
6/9/2016,2186.48
7/9/2016,2186.16
8/9/2016,2181.3
9/9/2016,2127.81
12/9/2016,2159.04
13/09/2016,2127.02
14/09/2016,2125.77
15/09/2016,2147.26
16/09/2016,2139.16
19/09/2016,2139.12
20/09/2016,2139.76
21/09/2016,2163.12
22/09/2016,2177.18
23/09/2016,2164.69
26/09/2016,2146.1
27/09/2016,2159.93
28/09/2016,2171.37
29/09/2016,2151.13
30/09/2016,2168.27
3/10/2016,2161.2
4/10/2016,2150.49
5/10/2016,2159.73
6/10/2016,2160.77
7/10/2016,2153.74
10/10/2016,2163.66
11/10/2016,2136.73
12/10/2016,2139.18
13/10/2016,2132.55
14/10/2016,2132.98
17/10/2016,2126.5
18/10/2016,2139.6
19/10/2016,2144.29
20/10/2016,2141.34
21/10/2016,2141.16
24/10/2016,2151.33
25/10/2016,2143.16
26/10/2016,2139.43
27/10/2016,2133.04
28/10/2016,2126.41
31/10/2016,2126.15
1/11/2016,2111.72
2/11/2016,2097.94
3/11/2016,2088.66
4/11/2016,2085.18
7/11/2016,2131.52
8/11/2016,2139.56
9/11/2016,2163.26
10/11/2016,2167.48
11/11/2016,2164.45
14/11/2016,2164.2
15/11/2016,2180.39
16/11/2016,2176.94
17/11/2016,2187.12
18/11/2016,2181.9
21/11/2016,2198.18
22/11/2016,2202.94
23/11/2016,2204.72
25/11/2016,2213.35
28/11/2016,2201.72
29/11/2016,2204.66
30/11/2016,2198.81
1/12/2016,2191.08
2/12/2016,2191.95
5/12/2016,2204.71
6/12/2016,2212.23
7/12/2016,2241.35
8/12/2016,2246.19
9/12/2016,2259.53
12/12/2016,2256.96
13/12/2016,2271.72
14/12/2016,2253.28
15/12/2016,2262.03
16/12/2016,2258.07
19/12/2016,2262.53
20/12/2016,2270.76
21/12/2016,2265.18
22/12/2016,2260.96
23/12/2016,2263.79
27/12/2016,2268.88
28/12/2016,2249.92
29/12/2016,2249.26
30/12/2016,2238.83
3/1/2017,2257.83
4/1/2017,2270.75
5/1/2017,2269
6/1/2017,2276.98
9/1/2017,2268.9
10/1/2017,2268.9
11/1/2017,2275.32
12/1/2017,2270.44
13/01/2017,2274.64
17/01/2017,2267.89
18/01/2017,2271.89
19/01/2017,2263.69
20/01/2017,2271.31
23/01/2017,2265.2
24/01/2017,2280.07
25/01/2017,2298.37
26/01/2017,2296.68
27/01/2017,2294.69
30/01/2017,2280.9
31/01/2017,2278.87
1/2/2017,2279.55
2/2/2017,2280.85
3/2/2017,2297.42
6/2/2017,2292.56
7/2/2017,2293.08
8/2/2017,2294.67
9/2/2017,2307.87
10/2/2017,2316.1
13/02/2017,2328.25
14/02/2017,2337.58
15/02/2017,2349.25
16/02/2017,2347.22
17/02/2017,2351.16
21/02/2017,2365.38
22/02/2017,2362.82
23/02/2017,2363.81
24/02/2017,2367.34
27/02/2017,2369.75
28/02/2017,2363.64
1/3/2017,2395.96
2/3/2017,2381.92
3/3/2017,2383.12
6/3/2017,2375.31
7/3/2017,2368.39
8/3/2017,2362.98
9/3/2017,2364.87
10/3/2017,2372.6
13/03/2017,2373.47
14/03/2017,2365.45
15/03/2017,2385.26
16/03/2017,2381.38
17/03/2017,2378.25
20/03/2017,2373.47
21/03/2017,2344.02
22/03/2017,2348.45
23/03/2017,2345.96
24/03/2017,2343.98
27/03/2017,2341.59
28/03/2017,2358.57
29/03/2017,2361.13
30/03/2017,2368.06
31/03/2017,2362.72
3/4/2017,2358.84
4/4/2017,2360.16
5/4/2017,2352.95
6/4/2017,2357.49
7/4/2017,2355.54
10/4/2017,2357.16
11/4/2017,2353.78
12/4/2017,2344.93
13/04/2017,2328.95
17/04/2017,2349.01
18/04/2017,2342.19
19/04/2017,2338.17
20/04/2017,2355.84
21/04/2017,2348.69
24/04/2017,2374.15
25/04/2017,2388.61
26/04/2017,2387.45
27/04/2017,2388.77
28/04/2017,2384.2
1/5/2017,2388.33
2/5/2017,2391.17
3/5/2017,2388.13
4/5/2017,2389.52
5/5/2017,2399.29
8/5/2017,2399.38
9/5/2017,2396.92
10/5/2017,2399.63
11/5/2017,2394.44
12/5/2017,2390.9
15/05/2017,2402.32
16/05/2017,2400.67
17/05/2017,2357.03
18/05/2017,2365.72
19/05/2017,2381.73
22/05/2017,2394.02
23/05/2017,2398.42
24/05/2017,2404.39
25/05/2017,2415.07
26/05/2017,2415.82
30/05/2017,2412.91
31/05/2017,2411.8
1/6/2017,2430.06
2/6/2017,2439.07
5/6/2017,2436.1
6/6/2017,2429.33
7/6/2017,2433.14
8/6/2017,2433.79
9/6/2017,2431.77
12/6/2017,2429.39
13/06/2017,2440.35
14/06/2017,2437.92
15/06/2017,2432.46
16/06/2017,2433.15
19/06/2017,2453.46
20/06/2017,2437.03
21/06/2017,2435.61
22/06/2017,2434.5
23/06/2017,2438.3
26/06/2017,2439.07
27/06/2017,2419.38
28/06/2017,2440.69
29/06/2017,2419.7
30/06/2017,2423.41
3/7/2017,2429.01
5/7/2017,2432.54
6/7/2017,2409.75
7/7/2017,2425.18
10/7/2017,2427.43
11/7/2017,2425.53
12/7/2017,2443.25
13/07/2017,2447.83
14/07/2017,2459.27
17/07/2017,2459.14
18/07/2017,2460.61
19/07/2017,2473.83
20/07/2017,2473.45
21/07/2017,2472.54
24/07/2017,2469.91
25/07/2017,2477.13
26/07/2017,2477.83
27/07/2017,2475.42
28/07/2017,2472.1
31/07/2017,2470.3
1/8/2017,2476.35
2/8/2017,2477.57
3/8/2017,2472.16
4/8/2017,2476.83
7/8/2017,2480.91
8/8/2017,2474.92
9/8/2017,2474.02
10/8/2017,2438.21
11/8/2017,2441.32
14/08/2017,2465.84
15/08/2017,2464.61
16/08/2017,2468.11
17/08/2017,2430.01
18/08/2017,2425.55
21/08/2017,2428.37
22/08/2017,2452.51
23/08/2017,2444.04
24/08/2017,2438.97
25/08/2017,2443.05
28/08/2017,2444.24
29/08/2017,2446.3
30/08/2017,2457.59
31/08/2017,2471.65
1/9/2017,2476.55
5/9/2017,2457.85
6/9/2017,2465.54
7/9/2017,2465.1
8/9/2017,2461.43
11/9/2017,2488.11
12/9/2017,2496.48
13/09/2017,2498.37
14/09/2017,2495.62
15/09/2017,2500.23
18/09/2017,2503.87
19/09/2017,2506.65
20/09/2017,2508.24
21/09/2017,2500.6
22/09/2017,2502.22
25/09/2017,2496.66
26/09/2017,2496.84
27/09/2017,2507.04
28/09/2017,2510.06
29/09/2017,2519.36
2/10/2017,2529.12
3/10/2017,2534.58
4/10/2017,2537.74
5/10/2017,2552.07
6/10/2017,2549.33
9/10/2017,2544.73
10/10/2017,2550.64
11/10/2017,2555.24
12/10/2017,2550.93
13/10/2017,2553.17
16/10/2017,2557.64
17/10/2017,2559.36
18/10/2017,2561.26
19/10/2017,2562.1
20/10/2017,2575.21
23/10/2017,2564.98
24/10/2017,2569.13
25/10/2017,2557.15
26/10/2017,2560.4
27/10/2017,2581.07
30/10/2017,2572.83
31/10/2017,2575.26
1/11/2017,2579.36
2/11/2017,2579.85
3/11/2017,2587.84
6/11/2017,2591.13
7/11/2017,2590.64
8/11/2017,2594.38
9/11/2017,2584.62
10/11/2017,2582.3
13/11/2017,2584.84
14/11/2017,2578.87
15/11/2017,2564.62
16/11/2017,2585.64
17/11/2017,2578.85
20/11/2017,2582.14
21/11/2017,2599.03
22/11/2017,2597.08
24/11/2017,2602.42
27/11/2017,2601.42
28/11/2017,2627.04
29/11/2017,2626.07
30/11/2017,2647.58
1/12/2017,2642.22
4/12/2017,2639.44
5/12/2017,2629.57
6/12/2017,2629.27
7/12/2017,2636.98
8/12/2017,2651.5
11/12/2017,2659.99
12/12/2017,2664.11
13/12/2017,2662.85
14/12/2017,2652.01
15/12/2017,2675.81
18/12/2017,2690.16
19/12/2017,2681.47
20/12/2017,2679.25
21/12/2017,2684.57
22/12/2017,2683.34
26/12/2017,2680.5
27/12/2017,2682.62
28/12/2017,2687.54
29/12/2017,2673.61
2/1/2018,2695.81
3/1/2018,2713.06
4/1/2018,2723.99
5/1/2018,2743.15
8/1/2018,2747.71
9/1/2018,2751.29
10/1/2018,2748.23
11/1/2018,2767.56
12/1/2018,2786.24
16/01/2018,2776.42
17/01/2018,2802.56
18/01/2018,2798.03
19/01/2018,2810.3
22/01/2018,2832.97
23/01/2018,2839.13
24/01/2018,2837.54
25/01/2018,2839.25
26/01/2018,2872.87
29/01/2018,2853.53
30/01/2018,2822.43
31/01/2018,2823.81
1/2/2018,2821.98
2/2/2018,2762.13
5/2/2018,2648.94
6/2/2018,2695.14
7/2/2018,2681.66
8/2/2018,2581
9/2/2018,2619.55
12/2/2018,2656
13/02/2018,2662.94
14/02/2018,2698.63
15/02/2018,2731.2
16/02/2018,2732.22
20/02/2018,2716.26
21/02/2018,2701.33
22/02/2018,2703.96
23/02/2018,2747.3
26/02/2018,2779.6
27/02/2018,2744.28
28/02/2018,2713.83
1/3/2018,2677.67
2/3/2018,2691.25
5/3/2018,2720.94
6/3/2018,2728.12
7/3/2018,2726.8
8/3/2018,2738.97
9/3/2018,2786.57
12/3/2018,2783.02
13/03/2018,2765.31
14/03/2018,2749.48
15/03/2018,2747.33
16/03/2018,2752.01
19/03/2018,2712.92
20/03/2018,2716.94
21/03/2018,2711.93
22/03/2018,2643.69
23/03/2018,2588.26
26/03/2018,2658.55
27/03/2018,2612.62
28/03/2018,2605
29/03/2018,2640.87
2/4/2018,2581.88
3/4/2018,2614.45
4/4/2018,2644.69
5/4/2018,2662.84
6/4/2018,2604.47
9/4/2018,2613.16
10/4/2018,2656.87
11/4/2018,2642.19
12/4/2018,2663.99
13/04/2018,2656.3
16/04/2018,2677.84
17/04/2018,2706.39
18/04/2018,2708.64
19/04/2018,2693.13
20/04/2018,2670.14
23/04/2018,2670.29
24/04/2018,2634.56
25/04/2018,2639.4
26/04/2018,2666.94
27/04/2018,2669.91
30/04/2018,2648.05
1/5/2018,2654.8
2/5/2018,2635.67
3/5/2018,2629.73
4/5/2018,2663.42
7/5/2018,2672.63
8/5/2018,2671.92
9/5/2018,2697.79
10/5/2018,2723.07
11/5/2018,2727.72
14/05/2018,2730.13
15/05/2018,2711.45
16/05/2018,2722.46
17/05/2018,2720.13
18/05/2018,2712.97
21/05/2018,2733.01
22/05/2018,2724.44
23/05/2018,2733.29
24/05/2018,2727.76
25/05/2018,2721.33
29/05/2018,2689.86
30/05/2018,2724.01
31/05/2018,2705.27
1/6/2018,2734.62
4/6/2018,2746.87
5/6/2018,2748.8
6/6/2018,2772.35
7/6/2018,2770.37
8/6/2018,2779.03
11/6/2018,2782
12/6/2018,2786.85
13/06/2018,2775.63
14/06/2018,2782.49
15/06/2018,2779.66
18/06/2018,2773.75
19/06/2018,2762.59
20/06/2018,2767.32
21/06/2018,2749.76
22/06/2018,2754.88
25/06/2018,2717.07
26/06/2018,2723.06
27/06/2018,2699.63
28/06/2018,2716.31
29/06/2018,2718.37
2/7/2018,2726.71
3/7/2018,2713.22
5/7/2018,2736.61
6/7/2018,2759.82
9/7/2018,2784.17
10/7/2018,2793.84
11/7/2018,2774.02
12/7/2018,2798.29
13/07/2018,2801.31
16/07/2018,2798.43
17/07/2018,2809.55
18/07/2018,2815.62
19/07/2018,2804.49
20/07/2018,2801.83
23/07/2018,2806.98
24/07/2018,2820.4
25/07/2018,2846.07
26/07/2018,2837.44
27/07/2018,2818.82
30/07/2018,2802.6
31/07/2018,2816.29
1/8/2018,2813.36
2/8/2018,2827.22
3/8/2018,2840.35
6/8/2018,2850.4
7/8/2018,2858.45
8/8/2018,2857.7
9/8/2018,2853.58
10/8/2018,2833.28
13/08/2018,2821.93
14/08/2018,2839.96
15/08/2018,2818.37
16/08/2018,2840.69
17/08/2018,2850.13
20/08/2018,2857.05
21/08/2018,2862.96
22/08/2018,2861.82
23/08/2018,2856.98
24/08/2018,2874.69
27/08/2018,2896.74
28/08/2018,2897.52
29/08/2018,2914.04
30/08/2018,2901.13
31/08/2018,2901.52
4/9/2018,2896.72
5/9/2018,2888.6
6/9/2018,2878.05
7/9/2018,2871.68
10/9/2018,2877.13
11/9/2018,2887.89
12/9/2018,2888.92
13/09/2018,2904.18
14/09/2018,2904.98
17/09/2018,2888.8
18/09/2018,2904.31
19/09/2018,2907.95
